CountyId,population,unemp,health_ins,poverty,SNAP,no_comp,no_internet,home_broad,broad_num,broad_avail,broad_cost,population_bbn,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Diversity.Index,Mean
26165,33631,4.5,8.2,16.3,16.5,16.1,28.6,70.6,1,65.2,64.98,34765,49.95,5.586164246,13.27194017,5.047662879,21.66946901,68.61809291,0.38915576,32915,16480,16435,1.8,94.8,0.6,0.5,0.7,0,25027,42793,1776,22028,977,17.3,25.2,27.3,17,21.4,10.2,24.1,80.4,11.2,0.2,2.6,1.5,4.1,21,13834,82,10.2,7.5,0.3,7.2,0.096831,1036
27001,15886,6.2,4.3,13,11,16.3,27.9,71,6,51.4,71.52,16266,50,5.462621419,10.67797861,6.401266445,39.55735583,50.57260543,0.450940612,15841,8079,7762,1.3,94.1,0.5,2.2,0.4,0,13155,45860,1405,26883,743,12.1,15.9,30.7,19.9,23.1,13.2,13,79.4,9.1,0.5,4.1,1.5,5.4,26,6274,75.8,15.7,8.4,0.1,6.2,0.107822,0
27003,356921,3.1,4.1,6.1,7,7.3,11.6,87.6,6,99,62.26,312364,49.95,3.450576891,9.879390711,5.403862161,83.94672193,99.2614994,0.166984672,344861,172482,172379,4.2,82.7,5.5,0.5,4.2,0,251328,76796,917,34321,453,6.6,9.3,36.6,15.9,24.2,9,14.2,82.2,7.8,3.4,1,1,4.5,28.1,187986,84.5,11,4.3,0.1,4.2,0.287773,1496
27005,34423,4,7.2,12.3,11.1,13.9,22,77,9,92.5,47.58,29720,48.95,4.625504711,9.619784657,6.507974428,49.44442295,95.26332436,0.273755047,33552,16672,16880,1.9,86.6,0.5,7.4,0.6,0,24981,55884,2108,28525,860,12.7,17.1,32.8,17.7,18.8,13.8,16.8,78.9,8.9,0.5,3.2,1.3,7.2,22.4,16143,75.1,16,8.7,0.2,3.6,0.239118,704
27007,47188,4.3,8.9,18.5,12.8,13.4,20.9,78.7,6,99.2,61.2,43873,48.95,5.033186698,9.882775283,7.033186698,67.43864039,100,0.265493584,45847,22775,23072,2.2,72.5,0.9,20.4,0.8,0.1,33902,45923,1753,23748,981,19,24,33.7,22,23.4,10.3,10.6,75.6,11.1,2.1,3.7,1.3,6.1,19.8,20931,67.8,25.5,6.5,0.2,8.7,0.413556,857
27011,4991,4.2,5.3,11.4,6.6,21.4,27.4,71.9,3,92.8,59.95,4187,49.95,3.840219728,12.48101266,5.64079293,55.88495582,89.65942202,0.179603535,5039,2489,2550,1.4,98,0.3,0,0,0,3966,48299,3265,29035,1551,11.7,15.8,31.7,13.2,23.2,16.2,15.6,77.3,9.9,0.4,4.3,0.6,7.5,17.5,2388,70.7,17,11.9,0.3,2.8,0.058801,472
27013,67653,2.8,3.7,18.1,8.4,8.4,15.1,84.5,2,77.1,67.96,58556,69.95,3.875264704,11.66642189,7.55326525,43.17031338,100,0.208842817,65767,33054,32713,3.2,88.9,3.3,0.3,2.1,0,51071,53752,1543,28283,675,18.1,11.8,33.7,19.9,23.7,8,14.7,80.9,7.6,1.5,4,1.1,5,17.3,37072,81,13.5,5.4,0.1,4.5,0.189117,819
27017,35871,4.5,4.2,12,9.9,14.9,25.7,73.1,3,79.5,57.64,36881,40,2.730213389,9.685746048,4.751714975,36.81403975,81.19411079,0.539085166,35408,18500,16908,1.7,88.3,1.6,5.3,0.5,0,27167,58874,2894,26900,886,12.1,13.5,31.3,23.1,19.9,9.8,16,82.6,9.5,0.1,2,0.8,4.9,22.2,16758,72.8,21.1,5.9,0.2,3.9,0.21217,714
27019,105089,2.8,3.1,4,3.6,5.9,10.3,89.1,8,91.7,69.58,85405,44.95,5.636672326,14.27753644,8.490158656,99.80002178,99.28081494,0.258942685,98799,49086,49713,4.1,89.6,1.5,0.2,2.5,0,69628,93095,2193,44212,1682,4,3.3,46.5,14.3,24.2,6.1,8.9,82.5,7,2,1.2,0.9,6.4,26.3,55757,85.5,9.1,5.2,0.1,2.4,0.185187,1240
27025,56579,3.8,3.9,5.6,7.2,9.3,14.9,84.3,4,77.5,60.77,53588,49.95,4.105452713,10.72135553,5.276311861,57.73439688,80.46620512,0.544935433,54297,28102,26195,2,93.8,1.3,0.4,1,0,41208,76747,1966,32105,809,5.4,4.9,34,17.3,22.9,12.7,13.2,82.2,8,1.6,1.5,1.2,5.5,32.8,28244,82.2,12,5.7,0.1,4.2,0.111807,820
27033,11196,3.7,5.2,12.5,10.6,16.9,25.8,73.2,7,71.9,68.48,11458,57.95,4.052801536,16.22290103,7.500087275,17.35619567,100,0.433670798,11437,5660,5777,7.1,87.1,0.6,0.5,2.8,0.3,8312,50524,2661,27206,1357,15.6,18.7,28.9,16.8,17.6,13.4,23.3,76.7,11.2,0.7,4.1,1.4,5.9,16.8,5365,79,11.9,9,0.1,5.1,0.219474,1029
27035,65055,4.3,5,10.5,7.3,11.6,17.8,81.3,6,92.2,74.3,65007,54.95,7.541603212,13.11221868,7.851569831,51.96498792,96.35262356,0.491823957,63505,31769,31736,1.4,95.1,0.6,1,0.4,0,49153,53121,1367,30013,1015,9.6,11.1,32.9,20.3,24.1,10,12.8,83.3,8,0.4,1.5,1.6,5.2,21.4,30124,81.2,12,6.8,0.1,3.5,0.087448,672
27037,429021,2.9,3.8,6.4,5.4,5.9,11.3,88.4,7,98,61.57,399397,45.95,6.477297025,14.35212333,9.033257636,103.0377558,99.7808296,0.163443892,414655,204016,210639,6.8,79.7,5.6,0.2,4.7,0,296543,79995,1173,38863,382,6.9,9.2,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1,5,24.3,231109,84.3,11.5,4.1,0.1,4,0.332227,1094
27043,13653,4.2,5.2,11.6,7.1,17.9,26,72.9,3,78.4,59.95,11418,40,5.404273953,12.92555614,7.49737257,60.24329655,98.52364687,0.091784901,13966,6975,6991,6.4,91.6,0.2,0.1,0.3,0,10700,50847,2087,29116,1221,11.5,16.4,32.7,15.4,19.8,13.8,18.2,80.1,8.3,0.2,4,0.8,6.6,18.8,7091,76.2,11.3,12.1,0.5,2.8,0.146195,557
27045,21067,3.3,8.8,11,6.9,16.4,24.3,74.2,7,58.5,50.97,23481,39.99,5.486563605,13.90081342,8.028405945,27.7594634,96.65069631,0.682211149,20825,10448,10377,1.4,96.8,0.5,0.1,0.5,0,15613,57093,1913,28441,766,11.3,17.9,34.8,16.7,19,14.9,14.6,72.5,12.1,2.1,4.4,1.2,7.7,26.5,10671,78.3,11,10.3,0.4,2.8,0.05111,717
27047,30281,3.4,6,12.2,10.1,14.9,24.1,75.1,8,86.9,62.46,28874,34.95,7.206968207,14.96495117,10.22996467,49.70823751,100,0.264805708,30619,15312,15307,9.5,86.3,1.2,0.1,1.8,0,22927,51174,1600,27603,926,11.8,16.6,27.5,19.5,19.9,11.8,21.2,81.5,10.5,0.7,2.4,2.3,2.5,18.7,15278,84,9,6.8,0.1,4.1,0.227049,659
27049,46340,3,5.5,9.9,5.8,11.1,17.8,81.2,9,82.6,62.22,41895,49.95,6.749922425,15.24322712,9.851485858,42.38080702,99.97620241,0.36522258,46138,23014,23124,3.2,92.4,1,1,0.5,0,34895,62431,3013,33477,1330,10.8,15.8,35.9,17.8,20.1,10.6,15.6,81,7.4,1.3,3.9,1.1,5.2,24.1,23976,81.5,10.4,8,0.1,4.2,0.141004,761
27053,1265843,2.8,5.2,11,8.9,7.4,14.2,85.3,7,99.3,86.2,1154701,50,4.653272146,11.55059968,6.731655208,92.79047817,99.66409053,1,1224763,604629,620134,6.9,69.5,12.5,0.5,7,0,877093,71154,620,41794,428,11.5,15.4,48.5,15.3,22.6,4.5,9.1,73,7.9,7.4,3.3,2.7,5.6,23.4,674973,85,10.2,4.6,0.1,4.6,0.472869,978
27057,21491,5.4,5.7,10.9,9.1,12.2,21,77.8,8,95.9,57.64,17827,48.95,6.635833287,12.21551579,9.215515791,30.19255623,97.465642,0.420317496,20743,10411,10332,2,93.1,0.7,2.1,0.6,0,16293,52941,1714,28073,687,10.8,16.6,32.3,21.2,20.5,12.5,13.5,78.9,8.8,0.6,3.8,1.1,6.7,21.6,9611,72.8,18.1,8.8,0.3,3.7,0.124418,677
27059,40596,4.1,4.2,7.1,6.8,11.7,18.7,80,4,79.5,68.41,43010,49.95,3.977935364,10.171588,5.783399209,50.61665752,80.13622413,0.366356661,38584,19491,19093,1.8,94.2,0.5,0.3,1,0,28958,67565,3246,30145,1009,7.1,7.1,29.2,15,24.7,13.7,17.4,81.5,10.8,1.1,1.1,1.2,4.4,34.8,19857,84,10.9,5,0.1,5.1,0.10058,905
27061,45130,6,5.5,13.3,10.9,14.9,23.1,76,7,88.7,60.97,41820,54.95,5.197632712,10.40260641,6.91360593,64.44860689,91.37018173,0.297560976,45237,22941,22296,1.3,92.1,0.4,3.6,0.4,0,35503,52050,1877,27497,798,12.6,18.6,31.7,19.9,21.7,12.9,13.8,81.8,9.4,0.8,2.4,1.3,4.4,22.7,20287,77.8,16.1,5.9,0.2,5.7,0.145929,709
27065,16337,5.9,4.7,10.7,10.2,15.6,26.9,72.3,3,76.8,49.95,15473,49.95,4.305241388,10.30524139,5.466683901,6.601843211,74.92987785,1,15948,8101,7847,1.5,95.2,0.4,0.9,0.5,0,12432,50509,1817,26345,1019,11.6,16.1,27.6,21.6,18.8,14.3,17.6,79,12.8,0.6,2.2,1.5,4,31.4,7655,78.8,14.1,7,0.1,5.2,0.091152,779
27067,43199,3.5,5.5,10.5,9.3,11.7,20.1,79.3,5,78.2,57.98,39985,39.95,6.496336126,16.52057021,9.859597349,52.31296036,100,0.30301363,42577,21398,21179,11.9,81.8,4.2,0.2,0.8,0,30521,56604,1610,29375,834,11.3,16.7,33.4,17,20.9,12.5,16.2,84.1,7.5,0.8,1.9,1.5,4.2,17.9,21874,79.4,13.7,6.4,0.5,3,0.280181,620
27069,4298,3.6,6.3,10.6,4.9,17.5,39.8,58.4,2,44.7,67.45,3466,59.95,2.733410271,8.051067513,4.022504328,25.38829198,54.02106174,0.278707444,4384,2226,2158,2.1,96,0.8,0.2,0.4,0,3392,52304,3158,30525,1667,11.2,17.3,32.8,16.9,18.4,9.5,22.4,72.4,9.8,1.4,7.6,0.5,8.3,20.6,2189,73.3,14.8,11.7,0.2,2.6,0.073928,0
27071,12229,6.4,4,16.4,14.9,17.5,27.1,72,2,76.2,53.21,13702,49.95,2.035469275,6.035469275,3.030214567,19.65270982,77.76120274,0.199970807,12776,6384,6392,0.2,93.5,0.9,3.7,0.5,0,10011,47131,5312,26804,1365,17.1,24.1,27.1,19.5,24,10.7,18.7,71.6,14.4,1.6,4.9,3.3,4.2,16.2,5832,79.2,14,6.7,0,6.9,0.122712,897
27073,6623,3.7,2.2,8.5,6,16.2,23.2,76.2,4,90.5,68.3,6663,64.95,2.746360498,11.22797539,5.746360498,44.83084346,99.92375807,0.250187603,6840,3411,3429,2.1,95.6,1.2,0.2,0.4,0,5399,50195,2240,31427,1624,9.3,10.5,37.3,17.2,19.2,12.2,14,75.9,8,0.2,5,1.1,9.7,16.1,3458,70.1,11.7,18,0.2,3.1,0.077857,0
27077,3740,4.1,3.5,9.2,6.2,18.3,53.7,45.7,4,53.3,65.45,3852,46.95,4.365524403,10.0482866,5.823727934,20.54287902,61.17159917,0.286344756,3841,2016,1825,1.7,93.5,0,0.2,0.8,0,3091,46943,6962,24964,2034,7.4,8.2,22,15.7,19.8,11.4,31,65.4,17.6,0,6,0,10.9,21,2053,83.8,9.7,6.5,0,3.8,0.10425,643
27079,28887,4.5,4.5,8.8,7.2,11.7,20.2,78.6,8,81.7,64.24,22495,44.95,5.023916426,13.79631029,8.304289842,35.19325183,100,0.562036008,27810,14086,13724,5.7,91.7,0.8,0.2,0.4,0,20727,65500,2833,31135,855,8.8,11.9,31.9,14.9,20,13.7,19.4,82.3,9.2,0.4,2.8,0.6,4.7,25.8,14665,80.2,12.8,6.8,0.2,3.9,0.152102,723
27085,35893,3.7,5.1,8.9,6.8,11.8,17.7,81.4,5,81.5,44.65,37718,39.95,4.174850204,15.2211411,9.489686622,44.84262925,97.70083249,0.30181876,35816,17850,17966,5.8,91.6,0.3,0.2,0.6,0,26790,59869,2044,30145,1394,8.4,11.2,30.2,17.6,20,11.6,20.5,85.1,7.9,0.3,2.3,1.1,3.3,22.5,19282,85.7,8.1,6.1,0.2,3,0.143207,589
27093,23222,3.9,5.2,7.6,8.6,14.7,24.6,74.4,10,73.2,67.97,24313,39.95,5.554024596,16.23341422,9.717311726,36.02147452,91.84921647,0.304528442,23105,11697,11408,3.8,94.3,0.6,0.1,0.3,0.1,17132,59611,2064,29216,867,8.3,8.8,32.2,15.7,18.2,12.6,21.5,83.4,8.6,0.4,2.6,0.9,4.1,24.4,11589,80.8,11.7,7.1,0.3,2.9,0.096229,0
27097,33386,5.2,5.2,10.9,9,17.3,24.9,73.9,7,70.9,64.56,31270,49.95,4.980332587,13.03284298,6.450463703,45.07125232,91.17128238,0.353949472,32880,16616,16264,1.6,95.9,0.6,0.2,0.5,0,24973,52855,2046,28040,1416,11.4,13.2,29.1,18.5,20.3,13.5,18.7,79.6,8.9,0.5,3.2,1.5,6.3,26.8,16502,78.1,11.8,9.4,0.8,4.6,0.070337,0
27099,40062,3,6.3,12.8,10.4,14.5,21.7,77.4,7,78.5,54.98,35462,59.99,4.79400485,14.35316677,9.306722689,52.54146608,99.50248153,0.196802211,39386,19742,19644,11,80.8,3.4,0.1,2.4,0,27587,53700,2339,28613,1005,13,15.3,29.2,17.5,20.7,11,21.7,79.2,10.7,1.9,3,2.2,3,17.9,19157,84.1,10.4,5.4,0.1,5,0.308787,763
27103,34274,2.5,3.3,9.6,6.8,10.6,15.9,83.3,7,85.3,62.57,31897,44.95,4.415524971,12.51534627,8.392387999,76.14330125,96.163495,0.124306361,33477,16748,16729,4.3,89.6,3,0.1,1.6,0,25333,62593,3029,29722,1185,11.3,10,38.3,17.8,22.8,8.1,13,76.7,7.8,0.5,3.9,1,10,17.9,18581,79.9,14.3,5.7,0.2,3.8,0.172835,742
27105,21629,3,7.1,14.3,12,15.2,24.9,73.7,6,75.5,58.17,20343,39.99,5.642333972,16.91328713,10.08425503,38.84715283,99.94494421,0.303445903,21854,11219,10635,26.8,60.8,4.3,0.5,6.3,0,13171,53267,2305,24935,915,15.8,22.2,23.9,13.7,20.8,12.2,29.4,73,17.2,0.4,3.2,2,4.2,16.1,10580,80.7,9.9,9.2,0.2,6.5,0.527814,632
27107,6375,4.8,6.2,10.3,7,20.9,33.7,65.3,6,90.9,42.5,5358,48.95,3.961179545,8.158641284,5.961179545,44.77995521,95.87420679,0.077267637,6589,3337,3252,5,89.7,0.9,2.1,0.6,0,4987,53034,2057,27099,1100,12,19.4,34.1,18.2,19.1,14.6,14,79.1,7.8,0.6,3.8,1.5,7.1,21.1,3144,70.5,14.7,14.5,0.3,3.3,0.183028,520
27109,158293,2.6,4,8.9,7.9,7.6,13.3,86.1,9,93.6,61.72,140104,49.95,6.753154799,16.2267173,10.86516445,59.13918753,100,0.159088962,151685,74208,77477,4.8,81.1,5.5,0.2,5.8,0,107204,72337,1659,37956,711,9.1,11.3,49.6,15.8,19.3,6.4,8.8,73.9,11.4,5.4,3.5,1.7,4.1,17.5,80838,86.5,8.8,4.6,0.1,4.3,0.315375,965
27111,58746,4.2,4.7,9.2,6.7,14.8,25.4,73.3,11,83.5,80.11,51177,49.95,6.781268929,14.02104461,9.159270766,46.52873322,97.72472009,0.520468179,57790,29049,28741,3.2,93,1.4,0.4,0.6,0,44478,55181,1509,29932,611,9.4,12.3,32.9,16.6,20.6,12.5,17.4,78,10.2,0.8,4.5,0.9,5.5,21,28208,77.9,12.5,9.3,0.3,3.6,0.120793,871
27113,14119,4.6,2.8,9.8,7.7,14,23.2,76.7,3,97,47.96,14214,46.95,5.601519629,12.45588856,7.601519629,39.08131701,96.29126214,0.038412832,14197,7115,7082,3.5,91.1,1.5,1.7,0.9,0,10813,53893,3312,28562,1261,10.3,14.9,30,13,28.3,9.2,19.5,79.4,9.8,0.7,3.5,2,4.7,14.5,7502,82.9,10.7,6.2,0.1,3.2,0.164305,760
27115,29579,5.5,6.4,12.6,11.6,18.3,30,68.8,5,52,52.45,28405,49.95,3.466643197,9.430839641,4.981728569,16.49260905,62.06477733,1,29057,15497,13560,2.8,89.6,1.9,2.4,0.5,0.1,22947,47285,1647,24044,878,13.6,17.3,25.1,23.9,20.3,14.9,15.8,77,13.9,0.6,3,1.2,4.3,31.1,12594,76.5,16.6,6.7,0.3,5.9,0.187391,812
27117,9126,3.5,6.1,11.3,9.6,16.7,24.4,74.7,4,82.9,52.47,8540,39.99,5.959367681,13.89063232,7.793793911,41.35800468,99.93126464,0.068735363,9229,4481,4748,5.9,89.5,1.2,0.8,0.9,0,6623,48909,3113,28706,1904,11.8,16,30.3,15.2,20,14.6,19.9,75.2,12,0.8,3.9,1.5,6.6,20.1,4328,77.4,11.6,10.8,0.1,4.2,0.167245,1059
27123,550321,3,5.5,14.7,12.8,9,15,84.5,5,99.4,63.18,471438,65,3.828796151,10.26743708,6.02150654,86.56002193,99.52034626,0.42267488,537893,261783,276110,7.4,63.1,11.2,0.5,14,0,378733,60301,638,32544,384,15,22.3,43.6,17.6,22.3,5,11.5,73.3,9.6,6.6,2.9,2.1,5.5,23.9,278185,82.3,13.3,4.3,0.1,5.5,0.538819,0
27125,4055,5.3,3.9,9.8,9,15.9,24.4,74.8,3,100,52.95,4057,46.95,3.251663791,8.877495686,5.251663791,55.22571851,100,0.147892531,4017,2033,1984,3.5,92.6,0.3,1.4,0.3,0,2992,52500,4838,26988,1812,9.4,10.5,30.4,13.6,25.3,13.2,17.6,82.2,9.2,0.2,3.2,0.4,4.8,22.2,2044,76.1,14.6,8.8,0.5,2.9,0.133397,284
27127,15170,3.7,5.7,11.4,6.2,16.1,28.9,69.6,7,70.4,42.5,15031,39.95,4.938926219,15.07052092,8.904663695,13.72111836,99.37688777,0.558512408,15430,7819,7611,3.1,87.6,0.8,4.5,3,0,11575,51871,2249,27543,931,11.8,17.2,33.1,19.5,18.9,12.8,15.7,77,7.7,0.9,4.3,1,9.2,17.9,7533,75.8,11.8,12.1,0.3,3,0.228122,738
27129,14548,4.5,6,10.4,6.8,16.6,33,66.2,5,55.8,60.45,15962,39.95,5.103182559,15.93628618,9.389863426,16.83588209,99.09917304,1,14798,7535,7263,8,88.8,0.5,1.2,0.5,0,11179,56721,2287,31215,1291,11,17.9,32.8,15.1,18.2,14.5,19.4,81.8,5.2,0.5,2.7,1.3,8.5,19.5,7443,77.8,12.1,10,0.2,2.7,0.191378,786
27133,9315,2.3,5.3,9.7,6.3,12.1,20.8,78.6,3,99.7,49.97,7580,39.99,3.605540897,12.40580475,7.461741425,58.81906596,100,0.116886544,9433,4641,4792,2.8,94.1,1,0.7,1,0,6970,56753,3817,29000,1574,11,12.6,35.3,15.9,20.4,13,15.4,80,8.9,0.7,2.4,1.2,6.7,19.2,4779,76.9,12.9,10,0.2,1.9,0.104126,460
27135,15165,3.9,3.7,9.8,5.9,14.5,39.1,59.4,3,63.8,57.46,14826,46.95,4.463982193,9.431067044,5.463982193,22.32646567,75.36935114,0.274585188,15537,8004,7533,1.2,92.4,0.9,1.2,2.6,0,11513,56273,2017,27935,957,9.2,13.5,27.8,13,16,9.4,33.8,76.7,13.9,0.5,2.4,1.2,5.3,17.1,8329,83.1,10.5,6.2,0.2,2.6,0.128294,546
27137,199070,4,4,15,10.2,14,22.4,76.5,7,90.7,68.73,132566,44.95,7.292948418,14.9169772,9.103525791,75.59155243,99.24329013,0.200881071,200294,100596,99698,1.6,91.4,1.6,1.8,1.1,0,159801,50936,923,29197,569,15.4,17.2,35.6,21.1,22.5,9.8,11,78.8,8.8,2.3,4.9,1.4,3.9,19.8,98224,81.3,14.1,4.4,0.1,5.1,0.155697,640
27141,97238,3.5,2.9,7.1,4.2,6.4,12.1,86.9,6,86,57.96,13695,44.95,4.115662651,14.35012778,8.200219058,17.01217452,97.68243885,1,92024,46991,45033,2.5,91.9,2.3,0.4,1.1,0,65875,83895,1998,33048,979,6.4,8.8,34.9,15.5,23.3,10.7,15.6,83.7,8.2,1.3,0.6,1.3,5,32.4,49701,85,10.2,4.7,0.2,3.6,0.141123,0
27143,14865,3.8,4.6,7.1,6.2,14.8,25.7,72.9,9,95.1,63.57,198079,40,4.218983335,11.33363961,6.187359589,54.62021007,88.57245342,0.692521671,14888,7530,7358,8.6,89.1,0.6,0.2,0.7,0,10826,60848,1397,29884,905,8.5,12.4,29.1,14.6,18.4,15,23,79.4,8.4,0.4,3.5,0.6,7.8,25.2,7794,79.2,10.8,9.8,0.2,4.5,0.185178,585
27145,161075,3.2,3.8,13.1,9.2,9.6,18.5,80.7,13,88.9,55.73,149099,34.95,6.085607549,15.62223757,8.748395361,62.65958933,96.20950509,0.489828906,155300,78126,77174,3.2,87.8,5,0.3,2.1,0,114857,59564,1137,29148,492,13.1,15.3,32.7,17.9,24,8.8,16.6,79.5,7.5,1.3,4.6,1.3,5.8,20.4,85604,83.2,11.1,5.5,0.2,4.5,0.192512,670
27147,36649,3.2,3.5,10.1,7.4,12.4,17.7,81.7,7,85.2,57.53,37189,29.99,6.041463874,14.76224152,10.7081395,67.99150609,100,0.222592702,36612,18225,18387,7.5,87.2,3.2,0.2,0.9,0,26833,58882,2980,29930,813,9.9,14.4,32.8,14.6,23.6,9.2,19.7,86.1,6,1,1.8,1,4.1,18.2,18539,84.7,9.4,5.9,0.1,4.5,0.221187,823
27151,9266,4.4,4.5,13.2,9.5,18.5,26.9,72,4,90.4,68.63,8895,66.95,5.48589095,14.52501405,8.635413153,49.76672962,99.96672288,0.240134907,9448,4733,4715,4.5,92.5,2.1,0,0.3,0.1,7235,49556,3397,29470,1326,12.2,17.5,30,14.9,22.1,11.8,21.1,76.9,9.6,0.3,6.2,1.6,5.5,17.3,4751,76.3,13.8,9.6,0.2,3.3,0.125556,658
27155,3259,3.7,2.7,11,10.3,15.3,25.3,73.9,4,61.3,64.95,3111,49.95,4.695596271,11.34779814,7,17.21388942,96.52201864,0.347798136,3357,1663,1694,2.5,90.6,0.6,4,0.3,0,2639,48889,5241,30234,2011,10.9,11.8,36.2,20.4,20.2,14,9.3,70.8,15.1,0.6,4.2,1.4,7.9,16.8,1640,67.2,15.5,17,0.2,3.2,0.154645,467
27157,21627,3.3,5,6,4.9,12.8,18.7,80.4,7,77.3,63.3,22903,49.95,3.934724709,11.36624023,7.44112125,37.65265948,99.74470593,0.303541021,21490,10729,10761,2.9,94.9,0.4,0,0.4,0,16620,61973,2672,32307,1257,6.1,5.8,34.4,15.2,22.3,11.2,16.9,76.9,9.9,1.9,5,0.9,5.4,23.8,11379,81.8,8.8,9.1,0.4,3.2,0.09269,959
27159,13682,6.2,5.9,15.3,10.3,19.9,27,71.8,6,92.7,57.97,15791,54.45,5.522069533,11.52206953,8.172756634,50.10373441,99.44924324,0.17465645,13626,6757,6869,1.8,94.7,1.1,0.7,0.4,0,10229,45018,3124,24200,1469,15,17.4,23.9,18.1,23.4,12.4,22.2,78.3,9.8,0.5,4.6,1.2,5.7,21,6060,79.8,12.4,7.5,0.2,5.8,0.09872,675
27161,18612,3.9,3.1,9.2,8.4,12.2,17.9,81.1,3,71.3,54.56,19118,34.95,6.434355058,14.10550267,6.046029919,30.77509991,100,0.32885239,18898,8978,9920,5.7,89.4,2.1,0.9,0.6,0,14063,55189,2840,27383,1100,9.2,10.9,31.3,15.8,21.7,10.4,20.8,81.6,9.6,0.6,1.9,1.9,4.5,20.4,9516,79.2,12.7,7.7,0.4,3.2,0.196582,442
27165,10897,4,12,12.7,8.9,19.3,32.5,66.7,7,71.6,69.97,10879,69.99,4.934920489,14.76302969,7.332843092,30.15661274,100,0.43947054,10936,5511,5425,23.3,74,0.5,0.2,1,0,7420,50044,5610,26884,1238,12.2,20.4,28.1,14.3,19.3,15.2,23,76,9.1,0.4,6.7,1.2,6.7,18.4,5641,79.2,12.2,8,0.6,2.4,0.385675,0
27167,6207,3.4,3.3,9.3,14.5,16,24.7,74.7,9,84.9,90.95,6040,49.95,5.946688742,12.92897351,8.847682119,43.50934603,98.24801325,0.340562914,6398,3214,3184,0.7,94,0.5,2.6,0,0,4923,52917,3391,28575,1268,9.9,9.9,37.6,14.7,21.1,14.2,12.5,79.1,10.9,1,2.2,0.4,6.3,18.5,3286,74.8,14.6,9.9,0.7,1.4,0.102302,0
27169,50484,2.9,5.5,14.5,6.4,11.3,18.2,81.1,8,89.8,61.64,46806,49.95,7.836281673,15.73445712,10.18202795,56.06624065,99.976221,0.238794172,50992,25183,25809,2.8,91.5,1.5,0.3,2.6,0,40759,53975,3093,27200,1034,14.5,11.5,35.1,18.7,21.1,7.3,17.7,76.6,9,2,6.5,1.5,4.4,17.9,28578,83.1,11.2,5.5,0.3,5.1,0.148223,587
27173,9709,3.8,5.6,13.4,8.8,15.4,23.5,75.3,7,45.9,58.97,10646,49.95,4.770899868,14.44767988,8.068006763,38.31661469,100,0.320308097,9930,5096,4834,4.3,90.2,0.5,2.7,0.6,0,7552,54645,3255,28182,1034,12.5,15.4,33.4,17.1,19.7,13.1,16.7,75.1,9.1,0.7,5.9,1.1,8.1,17.7,5014,74.7,12,13,0.3,2.7,0.175977,636
28003,36953,4.7,15.3,17.1,14.9,18.2,32.7,66.7,3,90.6,55,36277,35,7,15.80307082,8.803070816,53.60350277,81.66761309,0.196929184,37242,18345,18897,3,83.2,11.7,0,0.3,0,27984,38919,1799,20527,1028,19.6,24.1,29.2,14.9,22.8,10.6,22.5,85.9,10.6,0.3,1,0.5,1.7,22.4,14884,81.1,13.9,5,0.1,8.6,0.285366,693
28005,12297,7,15.1,24.3,21,32.3,44.1,55.3,4,79.1,69.95,10605,79.99,5,13.68571429,4.212729844,21.02790948,93.5844413,0.685714286,12574,6133,6441,0.2,57.3,42,0,0.3,0,9902,30129,3714,19665,1493,22.8,29.5,24.4,19.2,16.5,19.2,20.6,81.2,12.1,2.2,0.4,1.4,2.7,37.1,4550,71.8,17.3,10.2,0.7,10.8,0.505187,625
28007,18174,6.2,11.1,23.1,22.2,22.5,38.1,61.6,6,67.7,64.17,21428,35,7.921831249,14.13753033,8.657690872,22.3824734,66.912451,0.374743326,18731,8860,9871,2,54,42.2,0.1,0.4,0,13839,33815,1867,20617,2186,22.6,29.4,26.1,18.5,19.6,13.7,22.2,80.1,13.7,0.4,1,3.9,0.9,28.3,6776,73.2,22.2,4.7,0,10.3,0.519001,400
28011,30628,7,14.6,34.6,28.3,26,41.9,57.8,6,16.6,53.33,32764,39.99,5.59363936,12.70513368,6.066811134,58.56651172,83.87190209,0.348187035,33121,15613,17508,2.1,32.4,64.2,0.3,0.9,0,24533,28468,2121,16984,1068,37.4,51.7,31.1,22.3,22.7,10,13.9,82.7,11.2,0.2,2.2,1,2.6,18,11228,66.6,27,6.2,0.1,12.6,0.476531,795
28021,8988,10.7,16.3,44,25.7,31.1,37.8,61.3,4,94.7,60.24,9887,55,4.361687064,11.1963184,4.669262668,18.99728836,79.41337109,0.165368666,9106,4269,4837,0.4,12.1,86.9,0.2,0.4,0,7081,24601,2695,13095,1140,45.9,66.6,25,25.2,20.7,9.6,19.5,85.1,5.4,0.5,3.9,2.2,2.9,22.4,2394,63.7,31.5,4.6,0.2,17.7,0.263893,508
